Synthetic_ID	SYNTH_PROT_00	SYNTH_PROT_01	SYNTH_PROT_02	SYNTH_PROT_03	SYNTH_PROT_04	SYNTH_PROT_05	SYNTH_PROT_06	SYNTH_PROT_07	SYNTH_PROT_08	SYNTH_PROT_09	SYNTH_PROT_10	SYNTH_PROT_11
SYNTHETIC_0011	0.13923012528215611	0.9407579532163812	0.01277631847354967	-0.14469148640212937	1.4731315433959848	-1.6268854562628199	1.0733091639026737	-1.2702087475270496	0.7164193628656774	0.12020032535055669	0.6568190519745732	-0.40972312318074755
SYNTHETIC_0012	0.39332350296668295	0.5471867120117009	1.8800221860819726	0.9555431422512591	0.28371526130629554	0.3635652626714389	-1.8297530259384247	-0.2084194773627778	-0.2110226241116047	-0.9637568024702275	0.5741519633172061	-0.013604747742264157
SYNTHETIC_0013	-1.300915452391198	-1.1436607599353332	0.5082940476085805	1.7364712252874277	0.3888512125633272	0.3878458040697333	0.6455319391442476	-0.45988205051915987	-1.0536905199537627	-0.4707144011697285	0.3105231439025878	0.6680761974160848
SYNTHETIC_0014	0.9575501219627479	0.27438371040341264	-2.47597877665147	-2.6724164992319683	0.8141002714315707	-0.3022942234918533	-0.1630352143782574	0.23799424730328844	-1.664744803876328	-0.06479975234216244	1.640140891520687	-1.2475654926117723
SYNTHETIC_0015	0.6539993424667229	0.1820832184969926	-0.2520300022699145	-0.22098992950755053	-1.2593410294094325	0.4488782418355688	0.43601919889443336	0.5439576078397852	0.15012051562267698	-0.28232881568500023	0.18697174742665493	0.08797905547671638
SYNTHETIC_0016	0.1582088701560705	1.3578280321221459	-2.088226175455633	-0.37331862134301297	0.292765915709557	1.0546965385709268	0.19226167583354553	1.115190415526437	-0.6943969289366453	0.8649119492083932	-0.4910350690939875	0.026160382440035095
SYNTHETIC_0017	1.7015615516326903	-0.11992714445484652	-0.386567228400993	-2.5059287259415113	-0.11985298672438283	-0.08022697242502265	-0.3356908321001159	0.7903983331302694	1.1479723594759104	-0.5590623763262859	0.05863888178591297	0.9430096430952589
SYNTHETIC_0018	0.3220889206856853	0.42890046855588215	0.743164018908027	1.1992349371540443	-1.0481453398443314	0.9525300203423823	-0.3829961270220574	1.1076475995363753	-0.9161991290681518	0.13585328497992652	0.4938138462576963	0.5317454205655262
SYNTHETIC_0019	-1.1439545440343681	0.4672272788158908	-1.3202451234663748	0.6802657693405125	1.1439911702365357	-0.04388517182179103	-0.8944598932121012	-0.8364394815117508	-0.493672676267543	-0.7527313321633808	0.05504184454011982	-1.5604550817179537
SYNTHETIC_0020	-0.7908456279525304	-0.8195563268615822	2.436256975102029	-0.9485851596094029	1.4037510009466379	1.3366457023923577	1.163287564524248	-0.49165152819458546	-0.42831819083399725	0.04793913704422934	-1.2576026549768964	0.31539184628916367
SYNTHETIC_0021	-1.9394780429224157	-0.6781479390783056	0.3157723941168868	1.3049828193535826	1.408393237249642	-0.1329752077845784	-0.05181150367069838	-0.1500181827892597	0.14818600964345013	-0.5830387527236459	0.1577075660791594	-0.6678391033918384
SYNTHETIC_0022	-1.1364219905379969	-0.5082594545911137	2.705557318528947	-0.32188554947939413	-0.598916825917451	0.020244705864315832	-0.018644760643568636	-0.10234891200756725	-0.6755281188453457	0.6711203084117177	-1.8759229832608775	0.4070892539886999
SYNTHETIC_0023	-0.8397891960780435	-0.30455286618743704	1.3004156712389687	1.645045733963625	0.9242528953290379	0.3670380951178454	-0.5683028933959549	-0.9742336903880361	-1.784453774265894	0.1582331192206838	1.7098801066751368	-0.6167291064074296
SYNTHETIC_0024	-0.5742840952527559	0.2036732259596801	2.7710525984491063	-0.6350094668397	1.498342657195621	-0.822478039504272	-1.1712640858398828	-0.5766267149105434	-1.6190029552908278	0.24768565780135254	-1.4849091752168067	-0.9893968015222968
SYNTHETIC_0025	-0.8217308003387964	0.026594412755350738	1.526432277859772	2.680020547138614	1.1698021327140191	0.14853804429931253	-0.8435452731600777	0.6768624868629662	1.120424609112852	0.22230948043014895	1.2392621440576423	0.9270043190524623
SYNTHETIC_0026	-0.5080821443031536	-0.22307840754114475	-0.03651744002429598	-0.8104636059764097	-1.34919609587916	-1.4217694030341894	-0.7705024796950671	0.8927850723074273	0.8380786816232879	0.7153082076280817	0.8426963030723706	-0.8868611332269429
SYNTHETIC_0027	1.380785922734791	-1.1838895488932875	-1.088566803699697	0.8573012345005067	-1.3774943642971085	1.330328405607103	0.9447138463707709	0.17683594871915378	-0.09539483993246116	-1.4282295529904958	-1.235479472319132	1.0454555255135298
SYNTHETIC_0028	0.8478068340123416	1.069555076261931	-0.8024859239049963	0.7628317662333686	0.9311918702386438	-0.4201966639089221	0.2793346734375412	1.023313406845611	1.9367956066879721	0.7013680868145951	1.1068835998174549	0.7458449913162929
SYNTHETIC_0029	-0.9425150111728835	0.2742832063824972	-0.9235593141884616	0.5110514813444433	-0.028959195499887885	0.4408439908421235	0.30751692064921027	-0.9520527743192022	-1.25234349221178	-0.6765171557315931	0.25894303002255287	0.7865632732342883
SYNTHETIC_0030	-0.5611246233651048	-1.0775524992649101	-0.3118041508191693	1.2518663743420089	-0.28013667002220355	2.2032293297391585	0.6551413550620762	0.7403598865873716	1.266920662159057	-0.27909299137472354	0.9035070939794136	1.2740017095744323
SYNTHETIC_0031	-0.9543491924318475	-0.9823598251801934	-1.3988512868997107	-1.6473198426020907	-0.6639163812146763	0.13511402826119798	0.9882331785958645	0.7369163004951779	-2.6940883580041555	1.4621346812431009	-1.5423024727020884	0.583227648286309
SYNTHETIC_0032	-0.2191906409732762	0.5662578540362224	-0.3877889571629467	0.3200846954166044	-0.21348200005205192	0.23135428807550848	0.6824421606994421	-0.002746062633670075	2.622035212449946	-0.5733556155553766	-1.2282741103156343	0.4562913425482765
SYNTHETIC_0033	2.282158902050151	0.3545574012841379	1.4489434830705443	0.3009576903312625	0.8038530477102779	0.21473976098621753	0.20041715627014042	0.8002535590927005	0.8016127334318578	1.1056959824411443	-1.3935545612678912	0.457629305102941
SYNTHETIC_0034	0.4147570820619274	-1.5119567500698092	0.9583488241983069	0.1639773950025523	0.6111244768999949	0.730115034877989	-0.40800309228414894	0.41893386548238115	-0.2876281232736605	0.09331864644282897	1.3442308765666822	0.6269593015821543
SYNTHETIC_0035	0.6237758902526301	0.5457026117560715	-0.5251793761441532	0.990140798207727	-0.2213019942901844	-0.5090639757981202	-1.2813697895926346	0.0568754731279965	0.7020000948683108	-0.1690805414410716	0.2531349357534403	0.16724395067501405
SYNTHETIC_0036	0.6676715888592959	-0.16255391187553483	-0.055143002565330265	0.3504157178486461	-0.401424259788416	-0.5415048757505196	0.04032049373748074	1.2218803663106204	0.7301343183236051	-0.43900263362947173	1.7351655120531706	0.8828266700172159
SYNTHETIC_0037	1.0990852116725796	2.291234457901603	1.4725190004895001	-0.2710947264219342	-0.09861532708554041	-2.0550895494668504	-0.18546065111960916	-1.2858152421044646	-1.0112557287457709	0.4133702560119912	0.37520294177796676	-0.36865061546241984
SYNTHETIC_0038	-0.9262019331243001	0.4050404256354417	-1.6241468293304195	-0.06795129100454245	-1.0865917827456018	-0.1429891564355316	-0.18869268565257713	1.8247129629183148	0.3759733454449321	0.19760887639660699	0.690757726950138	0.6703383556310936
SYNTHETIC_0039	-0.14496996143353683	0.7844306126364373	0.1235590380637468	0.06495188789050216	-0.14028639505486024	-0.8767729822173088	0.39753891138731967	-0.0867181782591047	1.4651143826701292	0.27623916092647466	1.0510732132211975	-1.0108107959701784
SYNTHETIC_0040	0.6094223505205846	0.13426537163441932	-1.3178310840136676	0.21768849120550576	-0.347970977762873	-2.168769528325074	-1.059563039329631	0.3568958089542528	1.400844352863863	-1.0807441202824744	-0.6110107999642076	0.37900483577083455
SYNTHETIC_0041	-1.5952717041091184	0.6927576278728358	-0.4301706983212766	-0.2019739598084136	-0.4066835454439854	0.44927658128879355	-0.6654863458748459	0.24135617959422512	-0.32963886734274667	-0.5418203787550627	1.5650320825183868	1.6745675863886162
SYNTHETIC_0042	0.40589083466689446	-2.3624526001952746	0.3249930380943802	-0.28084453614494836	-2.163547523230001	0.1803088295422501	-0.019458304786000816	0.6219348885228877	2.9179447168339547	-0.5004730490504357	-0.417241968235316	0.6532931017790469
SYNTHETIC_0043	0.3609201269439223	-0.4115799508253385	1.0715611616168852	-0.13234105290885775	0.4631076610859548	0.11853108142711735	0.5595827895021956	-0.8902827030672568	0.8910540549481472	2.238531013823133	-0.8362645538949977	0.5954554336079282
SYNTHETIC_0044	-0.7249256528275547	-1.2094705739412566	0.9173310173828083	0.9291286153987859	-0.7260776891676445	-0.6031450940808849	0.9736794552150856	0.05815034093776147	0.32086934093294933	-0.15924595493591714	0.43054018174550596	-0.49105610701835634
SYNTHETIC_0045	-0.9391066320366199	1.6289928702662333	-1.1128778601433948	1.450718879983483	-1.0788890665567044	-0.17014499761538734	-0.9804934269031695	-0.5752280600987612	0.5282545216492984	0.8717732426073769	-0.7903841129145281	0.20787205553006982
SYNTHETIC_0046	0.33782765425589645	0.7261008353386438	0.17518467466895676	-0.03959594448594757	1.9651983109115652	0.46187445677411365	1.7683120077374992	0.6834354005133562	0.9376917529863028	-1.6521685758719042	1.333840039042383	0.7420461956167603
SYNTHETIC_0047	1.6524147750495406	-0.3785808434855767	-1.1636779104052126	0.8049965256726772	1.9053751476242566	-0.8213560427512434	3.1663132629568844	-1.623741731597296	0.2457493983541211	-1.30812719502555	0.8188098323564682	0.9026413020939763
SYNTHETIC_0048	-0.06765202595579367	-0.5408637038275651	-0.9729727597136119	0.445768105271392	-1.6444276448408797	0.949830305433024	0.5854288500307614	-1.3251981247618956	0.710076383374873	1.7797611007680119	0.33284776250148057	0.4701339172063943
SYNTHETIC_0049	1.8592279831671266	2.168223577028934	-1.0966534759910727	0.44937609113421145	-1.0906577514708242	0.7399918717197705	1.0641557395735504	-0.8286450730893589	0.7897319366011751	-0.07040985012861617	0.5640987555277873	-1.7447210966580284
SYNTHETIC_0050	-0.3223461656982085	0.3542029143985026	0.600879704300945	0.5835278695122749	-0.2668252425420632	-1.4430955875879945	-0.6460131511381789	0.19608393504025035	-0.19338165361669324	-2.0548276869820756	-0.7722713871159801	-1.594248600436859
SYNTHETIC_0051	2.5721118092537854	1.2386039369028932	-0.7042444125854643	0.33013346527571114	-0.058881129540668556	-0.6789361287483772	0.5067949029240325	-0.2882078170921239	-1.3968296842307637	-0.18671043444717664	0.38905598113411377	-1.0452330759821624
SYNTHETIC_0052	-0.5714029346539551	0.5174738428687683	-0.897896379359258	-0.2326438964324928	0.34584608782256676	0.10795799105923634	-0.6243370546591188	-1.5228944822171693	-0.5271538346615029	0.05859825580268342	1.294910955376186	1.2763906659936455
SYNTHETIC_0053	1.9767544225656284	-0.38662629448883423	0.7389585243372059	0.6702459682715138	-0.04140132398837519	-0.2308453830271643	-0.7410276076539218	1.1243060897749682	1.4780592638788255	0.13199259507026154	-0.5142202825513845	0.9491635688683516
SYNTHETIC_0054	2.1309815709308912	0.9750694148610104	0.68396437118127	1.269789846460526	-1.1121685924771385	0.2760178628255436	1.391731840751929	0.7343896079215833	0.43885511100155705	-1.6467037587246913	1.6954036987241272	0.0008180130228528832
SYNTHETIC_0055	-0.9057160501069553	-1.9001205612961352	-0.2702366239389001	-1.5550202216272793	0.7833673066665529	-1.0103309550321504	-1.8537226945910585	0.6155537323845431	1.1821456083117314	-0.6798420974103674	0.5840962414716603	1.0708732892068307
SYNTHETIC_0056	-0.9870529503055104	-0.38702739983752593	-0.23154524232774942	-0.3896153019827658	1.6713859070662798	1.0552024623194352	-1.2889476371156292	1.3483906791920146	0.8056945008426395	0.13398681850233896	-0.9718510422608523	-0.051456238499608384
SYNTHETIC_0057	-2.1130762582769886	1.3580854362139496	0.2978100793622305	-0.9679176256070217	-0.7193082604766006	1.033192814922052	0.09265300150195674	1.2720157427782461	0.05912687299726259	0.6516251921682548	1.0829591796135427	-0.3175439995563247
SYNTHETIC_0058	1.0963245155164536	0.5229955944501234	0.5394013817824334	-0.7439409462361257	-0.47079591555769085	0.5836863090411782	-0.38996141064788614	1.7166478992780119	0.0008056457233216158	0.603450763784574	0.7220521169865427	0.1284908240079706
SYNTHETIC_0059	0.24767682675018454	1.183021589900387	-1.399778471106703	1.097050207209541	0.27460082082679826	1.0224717254129825	-0.30978128231444974	0.23475331339455266	-1.4503770399323983	-0.4233360767919517	0.78176353909691	-0.9059569131786798
SYNTHETIC_0060	0.13785008861835057	2.0743975118929336	-0.29862329565582846	0.6603320232954607	-0.49464025981172316	0.48663234336107947	1.7235588515284204	1.0558691423966513	0.7645262146958174	1.0151427709854863	-0.2739330787869312	-1.3677599594741918
SYNTHETIC_0061	-0.34738192178437566	-0.9365355594155225	0.2424876467287432	-0.7394473513100496	-0.5394205832016514	-2.7465412752133416	0.5083082115989432	-1.0503173336243201	-0.5822310425129461	-0.3040504200103813	-0.506569138318773	0.7919686567247035
SYNTHETIC_0062	0.06871107411192179	-1.5950306416398947	-0.5675606842437667	1.3559311577432198	0.2991474249711349	0.24013203860612242	0.72284351839009	0.4385901225383405	0.3048586937453359	-0.6053451857551935	1.4109754113605952	0.6089175320253484
SYNTHETIC_0063	0.6426724998237263	0.5117177369619089	0.7658187387511913	-0.03126669426532212	1.19982433800939	-0.9702750504190828	0.7485401089259818	-1.1846886884700083	1.2064968405177157	-0.560717135553525	-0.42993620028863694	-0.8330085783287303
SYNTHETIC_0064	2.53465857871238	-0.110323262652154	-1.424392880184989	0.06013221944664944	-0.14789954407254643	-0.18945114038950175	-0.11940409221067776	1.5708522407934091	-1.205271372414469	0.5258225598013989	0.8899924838410088	2.0028048199326487
SYNTHETIC_0065	-0.2823177313441133	0.9187096013747408	0.5173145120778954	-1.0715740158010127	-1.0166964392009392	0.2758732590165964	1.5786142275630468	-1.3552331728839337	-1.122467244658679	-0.0047349054694302735	-0.027757509227559634	1.8997806123165615
SYNTHETIC_0066	-0.5007276970061966	0.44870284229443114	-1.7471843775603575	0.1717035195217612	0.6531511552281962	1.336886479892417	0.9179150006647561	-0.9108675318369737	0.7754656656653288	-1.1011114415147896	0.2766254245874233	1.05824641723591
SYNTHETIC_0067	0.531560632682909	-0.3759856154027753	-0.12357164840551059	-0.5731395613751543	0.8783090718998934	0.47825822842733073	-0.3310545987459955	0.06263186307038664	-0.023670913812287545	0.5957710639483295	0.24510915675162118	0.963455194761162
SYNTHETIC_0068	0.07547586484249535	-0.42202914772348477	1.5961577906576991	-0.7689628598407388	0.6939816212925272	-0.159200122397708	0.6340337166794078	-0.29177116027938277	-0.99042621950602	0.6967227181748736	-0.2799152419759752	0.8180190752146841
SYNTHETIC_0069	-0.4995449704320367	-1.3885362451823182	-2.0346088847314006	-0.8410134216899049	-0.6536614636820073	0.5959113558510161	0.6105037212211909	-0.7261336898938429	-0.5505079341613397	-0.9604206757632563	-0.38918483766548323	-0.08744916870430632
SYNTHETIC_0070	1.327821884244918	0.5998423109292605	-0.9207754330771608	0.9962627547039884	1.4159393575836743	1.4033395238878204	-0.03505570527112116	0.4531149879629667	0.06462285603072043	1.7301265065788223	-0.8259077011216365	-1.739927985665421
SYNTHETIC_0071	0.6384248004269926	-0.19840180139661853	-0.5234047409026479	2.0858478820768687	-0.20334944652761916	-0.022986669730198167	0.2857399672741591	1.0188691594444925	-0.5198822020228608	1.1575819268548868	-0.4093793233285298	-0.3530880665174659
SYNTHETIC_0072	-0.16031988446833773	0.7200995555991133	-1.172442225448881	-0.482202352231432	0.983183076954755	-0.9142439219537313	0.07355462777752592	0.4106910995039974	0.364143956832913	-2.588582138059881	0.009970101511904134	-1.5176397830279733
SYNTHETIC_0073	0.6538269864603875	-1.2286855412942401	-0.09682909557629617	-1.2141442968600422	0.17397328667607054	-1.7598830597135795	-0.9583212657898367	0.7563578867557699	0.15879106534142887	-0.3895184170476475	-1.1967106646469376	1.3591187630241985
SYNTHETIC_0074	-0.05289743733144478	-0.5284466395842771	1.0334551789994373	0.39278709050384886	-0.08780225256226906	0.3341093121399948	-0.38221843164299757	0.5858108681921753	2.01485435849877	-0.40865734922203145	0.9976195970634115	-0.5671664106430264
SYNTHETIC_0075	0.3489104299116911	-0.4295277129175537	-0.07574155687843086	0.954493225262174	1.6842858420069715	0.6835516290295649	0.625666711478766	-0.29545758549406054	0.7260173897213731	-0.18018534732193245	-1.7836405211492659	-1.3791943648042537
SYNTHETIC_0076	-0.8683102163031029	-0.5725733814977289	0.9611893493337523	1.1279320838289453	0.7240654620780701	0.6199739158557125	1.7068326738559223	-1.2162032454884302	0.8782102583663888	0.6288500494354693	-0.2748362033151732	1.4300264244085616
SYNTHETIC_0077	0.19206753909626123	0.6290953006056946	-0.6700325332282574	-0.25869295841621665	-0.9067508020300648	-1.4851082370125461	0.28896647477984533	-0.7202696501550744	1.450232045093491	0.0696475106696782	0.49637565043713555	1.3802539640028506
SYNTHETIC_0078	0.16543461336897536	-1.3447774732743907	1.0289823588638871	0.476960587114884	1.6750257154674781	0.9685104830200005	-0.8504402784047926	-1.1831770020880856	0.558280073880374	0.20055442310371485	0.6792250912957444	-1.080270219009471
SYNTHETIC_0079	-0.17791978032161165	0.5687930227892015	0.3341085753746073	-0.15742279390418182	0.239151076743291	-0.3333761610894391	-1.0123743847338305	-0.2508478272766735	-0.6521743041314052	1.508933037858781	0.7502796837951567	-1.0164979592577483
SYNTHETIC_0080	0.779359249269253	-1.0880388565242396	0.9033689862308375	1.048858905541888	1.5778835930835384	1.3212938417273825	0.4723723294626395	0.11326376497090919	0.6641562687171502	-0.9748059021432008	-0.7879699558336577	1.1386806376018626
SYNTHETIC_0081	0.2544824288914217	-2.692398308726408	-0.31840489620092743	-0.04355368589339823	-0.8901276516179638	-0.007231940872034546	0.8571591716840387	2.363563912946542	1.3019039013009095	0.6198742328432455	-1.4810072404233103	1.1365154882242532
SYNTHETIC_0082	0.5436811172683543	-0.880296090495791	0.07465859350769906	-0.4838248048293352	1.1093360620304942	-0.9401099150489505	0.3831152441252776	0.23816443043151705	-0.6650003230496774	-1.3635928955195895	0.7132338450556134	1.4262945023053963
SYNTHETIC_0083	-0.08960190595743148	-0.7596540755807295	-1.2753828693450429	-0.5230480090775305	0.6642677079257274	-0.39779869525286343	2.5368700338032015	0.7605016813961518	-0.4198148712794225	0.24772774263658978	-1.1083076237799137	-0.9959916410871413
SYNTHETIC_0084	-0.097639984992507	0.8953680580809933	0.5567956721712883	0.32553669448281064	-1.3317869377204947	0.10880402432677004	-0.07082225450106963	1.050668739332902	1.300486918100646	0.40348803943592715	-0.883977014672717	-1.5015870409583902
SYNTHETIC_0085	1.139147527481213	0.9272073084681455	1.4786776657235259	0.17819436857088836	-1.493694807003912	-0.28383364081390583	-0.8272660967972053	0.5481346929431119	-0.23724771429321015	-2.5410407492183986	-0.8168685101997926	-2.30304879985164
SYNTHETIC_0086	0.7364772433821722	0.020976873790976368	0.5955568490352782	-0.41556932857212964	-0.7944118864994254	1.217668526619001	-0.6792697443025362	2.1466676964656517	-0.8841806534561031	-0.5696338962018516	-0.9592802758894673	0.5780046734533576
SYNTHETIC_0087	-0.18133512959212056	-1.8034314198267212	0.1843984223526932	0.4479973266973879	0.06152438379070754	-1.5641391705734287	-1.3261026323348204	-0.26724767352072104	-0.3720191627956276	-0.4731586966619553	-0.24387472011003233	0.7591532037271288
SYNTHETIC_0088	-0.21839241433533352	-0.7129430347548383	-0.9909798355763778	0.6669387096738444	-0.9460139991140243	-0.39312860342651523	-0.4667843502090867	-0.10802524711926205	0.31725935465674426	1.7741877240328456	1.254420921936551	-0.04885406094361878
SYNTHETIC_0089	-0.2679873460621235	-0.048732809467582495	-0.6477038920094921	-0.08129015395326908	1.5919760686274773	-1.169813582578898	1.056967600188117	-0.5056196827395072	-0.24990946894901575	-0.5346052119384651	-0.017101528014591746	1.0924612227624164
SYNTHETIC_0090	-0.7768204215927363	0.9550388731220083	-0.5576455522595668	-0.7229496445708941	-0.8536036513259512	0.7082102756765434	0.2689806299749517	-0.22868389512395934	0.27509722964221645	-0.5893634987575822	-0.07285738775848825	-0.2525773733794434
SYNTHETIC_0091	-1.0100713892545277	0.3784557439195884	-0.1379299790169791	1.262326686241244	0.04855108116968706	0.06641522270224724	1.0032767378341065	-1.6378878885401347	-0.10724361391457148	0.07618822645251201	-0.7674691442178104	-1.6247413516916553
SYNTHETIC_0092	-0.5650596979702769	0.8076452842593491	1.0848330808930249	-0.4040598101838989	-2.107670207820443	0.159151443389715	1.4911078892083163	1.1605771675494747	-0.35719104321039236	-0.38102962512242566	-0.5383701704037194	0.15120943736275047
SYNTHETIC_0093	-0.2886894716430705	0.9477083948099565	-0.8348164839079447	1.293548505896142	-0.4149357856022106	0.44877565933963715	0.6248704171063292	1.0028685356616076	1.8650838457885952	0.6155198637962302	1.3896407960390926	-0.698813525843481
SYNTHETIC_0094	-1.1129640455516556	0.2024649593507669	-1.6293306559857224	0.49304342794644584	1.2525203442930997	0.197090317869073	0.1248572639720948	0.9456442641244145	-0.7411853802096684	-1.7999210833835768	-0.11155296951163512	-0.05842831433924737
SYNTHETIC_0095	0.19619806037820858	0.4650218731688118	-1.4952668550088128	1.275664364130049	1.6790896467735783	-0.1586324473687031	0.39983300400129995	-0.9358809646537513	-0.42880804042944076	-0.9242584523692082	1.5353980635857074	-0.010266448034137692
SYNTHETIC_0096	1.6877674046896503	-1.0764547139065808	-1.5882184483101836	-0.2656197813129199	0.03949964260044617	0.7340486895942264	0.041520646465551966	1.6646958991252314	-0.06817215143373402	0.08466252398590209	-2.523055350297939	-0.4772637788241637
SYNTHETIC_0097	0.2108964982235666	-0.49103529080341485	-0.8620685378942318	-1.3625410802250881	0.3278000886778782	-0.7457737502343337	0.42635460938074343	-0.5319849671571979	1.138717116243178	1.1932965471079033	2.4316130646593943	2.1058044846592856
SYNTHETIC_0098	-1.2066931172868651	0.8564228901633635	-0.5208420210399635	0.0832372487337473	-0.46182815555190576	-0.34204065660250393	0.7439293349633225	-0.6372547290141853	-0.023358299760530988	-0.49172120114168755	0.561237287357794	-0.9129006777957418
SYNTHETIC_0099	1.155879895357654	0.6233536986896333	-0.41319312615538273	-0.280627057431718	2.2375028323102817	0.46106439532333404	0.9771776558435323	-1.5372130008750409	-0.0765875079332435	-0.2279877196597903	-0.31878033896077246	-1.436642252742833
SYNTHETIC_0100	0.05305428071893564	-0.3846022239034591	1.5330658595984514	-0.012974421456813618	0.9980127026350707	0.39598474780349424	1.2084816245512833	0.6731942532586855	-0.6154893016562699	1.9514409965068498	-0.11381657318672331	0.5897163785718019
SYNTHETIC_0101	-0.08999357500870536	0.5169164300543947	-0.3375124360888577	0.7900251145158514	-0.09312271602391248	0.04588010100100693	-1.5272800047950472	0.9367874517675079	1.302312983031352	0.7395175133610548	1.0671165559434688	-1.376462355245318
SYNTHETIC_0102	-0.38395120404031596	0.4427410030782463	-0.3343869455047563	-1.0940842803970832	-1.6232138341554512	1.2319067133844566	0.6241025706010518	1.663398094914167	0.4970231364308011	-1.7005938361950586	2.638712757657816	-0.16242041895367842
SYNTHETIC_0103	0.8633325563776709	-1.3765264693319557	1.0928079683650673	0.16905629207468548	-0.07249671183057826	-2.354886526976834	-0.7210427950116682	1.3092223144298951	-0.5843141274456494	0.15864181372137318	0.24507897742249748	3.2074623590194147
SYNTHETIC_0104	-1.960697253079457	1.26778424160091	-1.4595308204953532	1.3960117527986835	0.521644688047566	-0.792200824353417	-0.19428112529404823	-1.755141825796984	0.2770405014925809	0.04818288546791389	-0.32322153862166847	0.010324577146048628
SYNTHETIC_0105	-0.9785821782245471	-1.1614193119223388	-0.5438249210113237	-0.5839325703597733	-0.9737718048483768	-0.6891366638911327	0.620182523273335	-0.06927130052212163	1.1097451282401392	0.26694620498237426	0.660694432886515	-0.5481093790023494
SYNTHETIC_0106	0.16932483353212036	0.9579335031808731	1.496881879792309	-1.2320046329213556	-2.3206585452341266	-2.197280293310239	-0.35331473842135486	0.06551979352801653	1.2466324365894572	0.4398500732736082	1.9213008166437495	2.140380251254027
SYNTHETIC_0107	1.169002674163791	0.850078704032396	-0.11406635532874414	1.3730847663221195	-0.9838529225391346	1.3692918372446534	-0.2529348734233294	-0.9315030697838551	0.15956477979506184	-0.15349752319526327	0.624359124236632	-0.8621513601496502
SYNTHETIC_0108	-0.038384797664728465	-0.3548202010853669	1.0701274148050912	0.2814187032271829	0.5447392574866334	-0.34209615246225444	-0.15690239258710115	0.2519755201327679	0.266170367370074	-0.010147468935750512	-0.037299544349595884	0.179630089790094
SYNTHETIC_0109	0.2144361084448425	-0.2326593701965669	0.4502532204508436	0.9568199500458394	-0.18079096760976604	0.8845558754889474	-0.2938760054254857	-1.253000145792532	-0.42039089900662086	-1.171158504154902	-0.06937231281119378	0.1152688443268266
SYNTHETIC_0110	1.1637500865784083	1.6505337373572144	0.5769167858995229	-0.9001914499598082	1.8035194115622966	-0.07710120076638842	1.0087510331329985	-1.2814927753711938	0.9003659914360869	0.5494642571803862	-1.7432882445918378	0.12690342837616117
